1,Leo's Hot Dogs,2301 MISSION ST,Hot dogs and related toppings: non alcoholic beverages,37.76008693,-122.4188065
183,Julie's Hot Dogs,1850 MISSION ST,Hot dogs: bacon wrap hot dogs: chicken burgers: energy drinks: water & various drinks,37.76735502,-122.4205179
184,"Santana ESG, Inc.",1 SANSOME ST,Tacos: Burritos: Tortas: Quesadillas: Mexican Drinks: Aguas Frescas,37.79048515,-122.4009404
185,Singh Brothers Ice Cream,1475 DONNER AVE,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.72279369,-122.3917197
186,Julie's Hot Dogs,2101 MISSION ST,Hot dogs: bacon wrap hot dogs: chicken burgers: energy drinks: water & various drinks,37.76317462,-122.4190095
187,Marengo,75 WATERLOO ST,Breakfast - egg: cheese: bacon: tomato: english muffin w/ butter: jam: or nutella: hard boiled eggs: fruit medley: water: coffee: milk: carrot juice: orange juice,37.73864994,-122.4061861
188,Singh Brothers Ice Cream,35 NIBBI CT,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.71045169,-122.3961491
189,Eli's Hot Dogs,101 BAY SHORE BLVD,various styles of hot dogs & sausages: chips: breakfast sandwiches: chili: soda: water:,37.7469483,-122.403391
190,Singh Brothers Ice Cream,1101 PALOU AVE,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.72867144,-122.3818651
191,"SOHOMEI, LLC",740 VALENCIA ST,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.76095717,-122.4218242
192,SF Cart Project,535 MISSION BAY BLVD SOUTH,7 Multiple Trucks on rotation (1 on Mission Bay Blvd South & 6 on 4th St).   Serving everything but hot dogs,37.76912441,-122.3914749
193,"Santana ESG, Inc.",2598 HARRISON ST,Tacos: Burritos: Tortas: Quesadillas: Mexican Drinks: Aguas Frescas,0,0
194,"SOHOMEI, LLC",599 MASONIC AVE,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.78072315,-122.4477896
195,"SOHOMEI, LLC",1580 DAVIDSON AVE,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.74569303,-122.3907146
196,Singh Brothers Ice Cream,1550 WALLACE AVE,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.72716807,-122.3900291
197,CC Acquisition LLC,298 MARKET ST,Indian Chai (Tea),37.79321373,-122.397043
198,Ruru Juice LLC,601 MISSION ST,Smoothies: Juice: Salads: Fruit Bowls: Soup,37.78767164,-122.3997629
199,Wonder Philly,960 04TH ST,Hot dogs: sausages: cheesesteaks: chips: drinks,37.77433767,-122.3940533
200,Singh Brothers Ice Cream,1104 FITZGERALD AVE,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.72017472,-122.3894071
201,Julie's Hot Dogs,2365 MISSION ST,Hot dogs: Bacon wrapped hot dogs: soda: water: sports drinks: energy drinks: chips,37.75924029,-122.4185442
202,"SOHOMEI, LLC",690 MISSION ST,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,0,0
203,"Kabob Trolley, LLC",298 KING ST,Gyros: Kebobs: refreshments and dessert,37.77764221,-122.3934181
204,"Kabob Trolley, LLC",1133 MISSION ST,Halal Gyro and Cheesesteaks,37.77833026,-122.4115159
205,Tacos El Primo,345 WILLIAMS AVE,Mexican food: tacos: burritos: tortas: various meat and chicken and fish plate: chile relleno plate: fish plate: bread: flan: rice pudding: bread: fruit juice: vegetable juice: coffee: tea,37.72980548,-122.3992471
206,Singh Brothers Ice Cream,1309 INGALLS ST,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.73037424,-122.3818619
207,CC Acquisition LLC,560 VALENCIA ST,Chai Tea,37.76385808,-122.4220826
208,"Santana ESG, Inc.",200 SHOTWELL ST,Tacos: Burritos: Tortas: Quesadillas: Mexican Drinks: Aguas Frescas,37.76474535,-122.4165621
209,"SOHOMEI, LLC",544 02ND ST,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.78242356,-122.3932364
210,Ruru Juice LLC,80 SUTTER ST,Smoothies: Juice: Salads: Fruit Bowls: Soup,37.79034625,-122.4018502
211,Singh Brothers Ice Cream,3444 JENNINGS ST,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.71852205,-122.3966614
212,Tacos Lol-Tun,1610 ARMSTRONG AVE,Tortas: burritos: tacos: ensaladas: sodas,37.72659436,-122.3923556
213,El Tonayense #60,401 TREAT AVE,Tacos: Burritos: Tortas: Quesadillas: Drinks,37.76310833,-122.4134549
214,"SOHOMEI, LLC",1570 BURKE AVE,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.74475219,-122.3856792
215,"SOHOMEI, LLC",730 ELLIS ST,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.78442074,-122.4184054
216,"SOHOMEI, LLC",1240 MINNESOTA ST,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.75461495,-122.3903881
217,"SOHOMEI, LLC",85 02ND ST,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.78845703,-122.3998842
218,Singh Brothers Ice Cream,2115 JENNINGS ST,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.72672798,-122.3886584
219,Singh Brothers Ice Cream,800 JAMESTOWN AVE,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.716443,-122.3899379
220,"SOHOMEI, LLC",501 HOWARD ST,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,0,0
221,Singh Brothers Ice Cream,1698 KIRKWOOD AVE,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.73935716,-122.3915228
222,"SOHOMEI, LLC",2401 22ND ST,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.75563701,-122.4051019
223,Singh Brothers Ice Cream,1207 SHAFTER AVE,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.72670827,-122.3836249
224,"SOHOMEI, LLC",1652 EDDY ST,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.78159675,-122.4348578
225,El Tonayanse #4 / #36,1717 HARRISON ST,Tacos: Burritos: Tortas: Quesadillas,0,0
226,Singh Brothers Ice Cream,1060 KEY AVE,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.71920022,-122.3959767
227,"SOHOMEI, LLC",Assessors Block 3902/Lot002,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.76830699,-122.4120003
228,BH & MT LLC,1477 GROVE ST,Cold Truck: Breakfast: Sandwiches: Salads: Pre-Packaged Snacks: Beverages,37.77529014,-122.4407312
229,Flavors of Africa,405 HOWARD ST,Meat and vegi rice bowls: meat and vegi salad bowls: meat and vegi wraps: drinks and juices.,37.78853001,-122.3951443
230,Rita's Catering,1028 MISSION ST,Filipino Food,37.78069438,-122.4096688
231,Eva's Catering,1900 19TH AVE,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,37.75212416,-122.4758723
232,Eva's Catering,1199 ORTEGA ST,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,37.78350912,-122.4900712
233,Eva's Catering,2600 INGALLS ST,Corndogs: fried burrito: rice placet: soda: water: sandwiches: soup: noodle plates,37.72262922,-122.3900618
234,Faith Sandwich,58 MAIN ST,BBQ PORK SANDWICHGRILL CHICKEN SANDWICHSHIRMP SPRING ROLLSBBQ PORK OVER RICEGRILL CHICKEN OVER RICEBBQ PORK VERMICELLIGRILL CHICKEN VERMICELLIBBQ PORK GARLIC NOODLEGRILL CHICKEN GARLIC NOODLENEW ITEMS:MASALA DOSAPANNER DOSACHICKEN CURRY & RICECHICKEN STEWRICE OR DOSAADD CHEESEADD GHEE,37.79210934,-122.3958039
235,San Pancho's Tacos,1271 CAPITOL AVE,Tacos: Burritos: Quesadillas: Tortas: Nachos: Hot Dogs:Soda: Water: Fruit Drinks,37.72429778,-122.4593773
236,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",100 GEARY ST,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,37.78791423,-122.4052705
237,Flavors of Africa,555 MISSION ST,Meat and vegi rice bowls: meat and vegi salad bowls: meat and vegi wraps: drinks and juices.,37.78844616,-122.3986412
238,FRUITYMANIA,870 MARKET ST,Fruit Salads: Fruit Drinks: Can Soda: Water,37.78511092,-122.4074227
239,BH & MT LLC,949 PRESIDIO AVE,Cold Truck: Breakfast: Sandwiches: Salads: Pre-Packaged Snacks: Beverages,37.78392207,-122.4467216
240,BH & MT LLC,401 23RD ST,Cold Truck: Breakfast: Sandwiches: Salads: Pre-Packaged Snacks: Beverages,37.75503073,-122.3845307
241,Fruteria Serrano,4650 MISSION ST,Fruits including mangoes: pineapples: coconuts: watermelon: corn: cucumber: potatoes chips: water: Mexican drinks: sodas: juices: snow cones,37.72366128,-122.4359438
242,Giant Burrito,1500 GENEVA AVE,Tacos: Burritos: Tostadas: Flautas: Tostadas: Tortas: Pozole Menudo,37.7123026,-122.4316442
243,Street Meet,777 MARIPOSA ST,Tacos: burritos: quesadillas: tortas: asada fries: nachos,37.76381128,-122.3912654
244,"Off the Grid Services, LLC",90 BROADWAY,everything except for hot dogs,37.79926011,-122.3996179
245,"The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs",101 STOCKTON ST,Soft Pretzels: hot dogs: sausage: chips: popcorn: soda: espresso: cappucino: pastries: ice cream: italian sausages: shish-ka-bob: churros: juice: water: various drinks,37.78685611,-122.4068919
246,Mini Mobile Food Catering,Assessors Block 4341/Lot001,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,37.74895036,-122.4014932
247,Faith Sandwich,560 MISSION ST,BBQ PORK SANDWICHGRILL CHICKEN SANDWICHSHIRMP SPRING ROLLSBBQ PORK OVER RICEGRILL CHICKEN OVER RICEBBQ PORK VERMICELLIGRILL CHICKEN VERMICELLIBBQ PORK GARLIC NOODLEGRILL CHICKEN GARLIC NOODLENEW ITEMS:MASALA DOSAPANNER DOSACHICKEN CURRY & RICECHICKEN STEWRICE OR DOSAADD CHEESEADD GHEE,37.78886472,-122.3993594
248,BH & MT LLC,3253 16TH ST,Cold Truck: Breakfast: Sandwiches: Salads: Pre-Packaged Snacks: Beverages,37.76445952,-122.4251614
249,"Off the Grid Services, LLC",250 04TH ST,everything except for hot dogs,37.78236012,-122.402096
250,Shah's Halal Food,532 MARKET ST,Chicken Gyro: Lamb Gyro: Chiken Gyro Plate: Lamb Gyro Plate: Combination Gyro Plate.,37.79054832,-122.4003337
251,Star Taco,580 HOWARD ST,Mexican Food,37.78730425,-122.3980373
252,FRUITYMANIA,801 MARKET ST,Fruit Salads: Fruit Drinks: Can Soda: Water,37.78499028,-122.4056766
253,Quan Catering,2920 03RD ST,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,37.75197163,-122.3879655
254,Halal Cart of San Francisco,400 MONTGOMERY ST,Halal Gyro over Rice: Halal Chicken over Rice: Halal Gyro: and Chicken Sandwich,37.79314863,-122.4025672
255,Scotch Bonnet,115 SANSOME ST,Jerk chicken: curry chicken: curry goat: curry dhal: Burritos: Fish: Ox tails: rice: beans: veggies.,37.79142654,-122.4010379
256,Kettle Corn Star,773 MARKET ST,Kettle Corn: Funnel Cakes: Lemonade: Beverages: Flan: Hot Dogs: Falafel: Hot and Cold Sandwiches: French Fries: Baklava and Pastries,37.78539564,-122.404391
257,Roadside Rotisserie Corporation / Country Grill,1 BUSH ST,Rotisserie Chicken: Ribs: Kickass Salad: Potatos w/fat dripping: chicken wrap.,37.79092151,-122.4001004
258,"Off the Grid Services, LLC",185 BERRY ST,everything except for hot dogs,37.77632715,-122.3917968
259,Quan Catering,2111 LANE ST,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,37.72878796,-122.3922948
260,Liang Bai Ping,1450 WALLACE AVE,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.72614569,-122.3882277
261,Roadside Rotisserie Corporation / Country Grill,300 CALIFORNIA ST,Rotisserie Chicken; Ribs; Pork Loin; Roasted Potatoes; Chicken Wrap; Kale Salad; Drinks,37.79344653,-122.4003437
262,Roadside Rotisserie Corporation / Country Grill,1 POST ST,Rotisserie chicken: pork loin: ribs: chicken salad wrap: potatoes: roasted seasonal vegetables kale salad: beverages.,37.78877872,-122.4025746
263,Roadside Rotisserie Corporation / Country Grill,333 BRANNAN ST,Rotisserie Chicken; Ribs; Pork Loin; Roasted Potatoes; Chicken Wrap; Kale Salad; Drinks,37.780918,-122.392417
264,Bonito Poke,400 HOWARD ST,Bonito Poke Bowls & Various Drinks,37.78911921,-122.395881
265,BH & MT LLC,170 OTIS ST,Cold Truck: Breakfast: Sandwiches: Salads: Pre-Packaged Snacks: Beverages,0,0
266,SF Street Food,290 SUTTER ST,Chicken Tikka Masala: Vegetarian Rice Plate: Burritos: Tacos: Mango Lassi,37.78991387,-122.4052329
267,Roadside Rotisserie Corporation / Country Grill,90 BROADWAY,Rotisserie Chicken: Ribs: Kickass Salad: Potatos w/fat dripping: chicken wrap.,37.79926011,-122.3996179
268,Bonito Poke,430 CALIFORNIA ST,Bonito Poke Bowls & Various Drinks,37.79326221,-122.4017891
269,"Off the Grid Services, LLC",1 BUSH ST,,37.79092151,-122.4001004
270,"Bay Area Dots, LLC",900 BEACH ST,Hot dogs: condiments: soft pretzels: soft drinks: coffee:cold beverages: pastries: bakery goods: cookies: icecream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,37.80774329,-122.4241499
271,BH & MT LLC,2001 MARKET ST,Cold Truck: Breakfast: Sandwiches: Salads: Pre-Packaged Snacks: Beverages,37.76832025,-122.4271106
272,Eva's Catering,1650 20TH AVE,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,37.75798419,-122.4334658
273,Eva's Catering,630 BRANNAN ST,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,37.77609875,-122.4002872
274,Eva's Catering,530 05TH ST,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,37.77687639,-122.4002596
275,Eva's Catering,2045 EVANS AVE,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,37.74777209,-122.3970317
276,Eva's Catering,1100 ORTEGA ST,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,37.75266052,-122.4754735
277,BH & MT LLC,1265 GROVE ST,Cold Truck: Breakfast: Sandwiches: Salads: Pre-Packaged Snacks: Beverages,37.77577437,-122.4373316
278,Liang Bai Ping,1145 REVERE AVE,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.72659048,-122.3817522
279,"Off the Grid Services, LLC",185 BERRY ST,everything except for hot dogs,37.77632715,-122.3917968
280,El Alambre,1100 FRANKLIN ST,Tacos: Burritos: Quesadillas: Nachos Alambres: Choice of Meat: Carne Asada: Carnitas: Pollo: Al Pastor Camarones,37.78484603,-122.4225681
281,CARDONA'S FOOD TRUCK,1800 MISSION ST,Tacos: Burritos: Quesadillas: Various Drinks,37.76781718,-122.4205753
282,Truly Food & More,217 SANSOME ST,Latin Food: Tacos: Pupusas: Vegetables: Salad: Waters: Sodas,37.79238986,-122.4012697
283,Union Square Business Improvement District,Assessors Block /Lot,All types of food except for BBQ on site per fire safety. Partnership with Off the Grid and their fleet of MFF's,0,0
284,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",384 POST ST,American Food: Hot dogs: pretzels: ice cream: salads: beverages: sandwiches: soup: coffee: pastries:etc.,37.78862122,-122.4080689
285,"BOWL'D ACAI, LLC.",15 MARINA BLVD,Acai Bowls: Poke Bowls: Smoothies: Juices,37.80457787,-122.4330108
286,Tacos El Ojo De Agua,551 03RD ST,Tacos: Burritos: Tortas: Quesadillas: Salads: Soup: Fruits: Juices: Soda: Water,37.78064721,-122.3946292
287,Liang Bai Ping,1127 SHAFTER AVE,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.72594556,-122.3822812
288,Mini Mobile Food Catering,420 BERRY ST,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,37.77200866,-122.3990838
289,Quan Catering,722 BRANNAN ST,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,37.77444911,-122.4020872
290,Tacos Santo Toribio,928 TOLAND ST,tacos,37.74162369,-122.4015472
291,Quan Catering,3305 03RD ST,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,37.74383117,-122.3777974
292,Reecees Soulicious,4705 03RD ST,Fried Chicken: Fried Fish: Greens: Mac & Cheese: Peach Cobbler: and String beans,37.73500423,-122.3901725
293,Taqueria Lolita,1700 EVANS AVE,Tacos: burritos: quesadillas: combination plates: tortas: tostadas,37.74488929,-122.390972
294,Julie's Hot Dogs,2386 MISSION ST,Hot dogs: bacon-wrapped hot dogs: chicken burgers: energy drinks: water and various other drinks.,37.75887999,-122.4193792
295,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",Assessors Block /Lot,American Food: Hot dogs: pretzels: ice cream: salads: beverages: sandwiches: soup: coffee: pastries:etc.,0,0
296,"Off the Grid Services, LLC",Assessors Block /Lot,varies truck to truck,0,0
297,Liang Bai Ping,1420 YOSEMITE AVE,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.7251817,-122.3881927
298,Liang Bai Ping,1377 FELL ST,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.77328794,-122.4400323
299,Quan Catering,222 02ND ST,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,37.7863198,-122.3982351
300,Mini Mobile Food Catering,355 BERRY ST,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,37.77236391,-122.397041
301,The Chai Cart,79 NEW MONTGOMERY ST,Hot Indian Chai (Tea),37.7878897,-122.4005353
302,Swell Cream & Coffee,2401 36TH AVE,Ice cream: coffee: pastries,37.74129028,-122.4943779
303,Quan Catering,2190 CESAR CHAVEZ ST,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,37.75023688,-122.397818
304,Liang Bai Ping,1135 REVERE AVE,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.72647072,-122.3815412
305,Munch India,Assessors Block /Lot,Daily rotating menus consisting of various local & organic vegetable: poultry: meat: seafood : rice & bread dishes.,0,0
306,Liang Bai Ping,1160 REVERE AVE,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.72723401,-122.3818155
307,Mini Mobile Food Catering,355 FREMONT ST,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,37.78732242,-122.3922237
308,Liang Bai Ping,2115 JENNINGS ST,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.72672798,-122.3886584
309,Liang Bai Ping,1335 YOSEMITE AVE,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.72387884,-122.3870109
310,Mini Mobile Food Catering,1690 FOLSOM ST,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,37.77013758,-122.4159834
311,Quan Catering,500 SELBY ST,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,37.74449821,-122.3969554
312,Pipo's Grill,1800 FOLSOM ST,Tacos: Burritos: Hot Dogs: and Hamburgers,37.76785244,-122.4161049
313,Quan Catering,400 BEALE ST,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,37.78690492,-122.3909203
314,Mini Mobile Food Catering,355 11TH ST,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,37.77146722,-122.4128723
315,Athena SF Gyro,10 SOUTH VAN NESS AVE,Gyro pita bread (Lamb or chicken): lamb over rice: chicken over rice: chicken biryani rice: soft drinks,37.77425926,-122.419486
316,Izzy's Cheesesteaks,255 BATTERY ST,Cheesesteaks: French Fries: and Drinks,37.79344653,-122.4003437
317,Bonito Poke,409 ILLINOIS ST,Bonito Poke Bowls & Various Drinks,37.76624505,-122.3873563
318,"Casey's Pizza, LLC",654 MISSION ST,Artisan Pizzas (Margherita: Yukon Potato: Zoe's Pepperoni: Funghi: Brocolli Rabe: Bacon Kale:  Arugula) and Drinks.,37.78718285,-122.4012348
319,San Pancho's Tacos,491 BAY SHORE BLVD,Tacos: Burritos: Quesadillas: Tortas: Nachos: Hot Dogs:Soda: Water: Fruit Drinks,0,0
320,Liang Bai Ping,1500 WALLACE AVE,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.72672579,-122.3892499
